"사업유형","사업번호","사업계획변경순번","사업년도","계속사업여부","계속사업시작연도","사업유형코드","비예산여부","특수사업명코드","사업명","관활시도명","시군구코드","관할시군구","기관ID","수행기관관활시도명","수행기관시군구","사업기간시작일","사업기간종료일","사업계획서상태코드","목표일자리수","최초등록첨부파일","최근승인첨부파일","삭제여부"
공익활동형,"2023-00946",2,"2023",Y,"2020",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",공원환경지킴이사업,경상남도,"4825000000",김해시,"0107083",경상남도,김해시,2023-01-09 00:00:00.000,2023-12-15 00:00:00.000,승인완료,90,"2023년 노인공익활동사업계획서(공원환경지킴이사업-서부).hwp","2023년 노인공익활동사업계획서(공원환경지킴이사업-서부).hwp",N
공익활동형,"2023-01259",2,"2023",Y,"2020",공공의료 및 복지시설 봉사(A-15),N,"105001",복지시설지원사업,경상남도,"4889000000",합천군,"0135085",경상남도,합천군,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,48,복지시설지원사업 (4).hwp,복지시설지원사 수정.hwp,N
공익활동형,"2023-00288",7,"2023",Y,"2021",스쿨존교통지원 봉사(A-08),N,"105001",영도할매학교교통지킴이사업단,부산광역시,"2620000000",영도구,"0002355",부산광역시,영도구,2023-01-05 00:00:00.000,2023-12-29 00:00:00.000,승인완료,123,"2023년_공익활동+사업계획+수립+및+심사계획(학교교통)-115명.hwp","2023년_공익활동+사업계획+수립+및+심사계획(학교교통)-123명_.hwp",N
공익활동형,"2023-00534",3,"2023",Y,"2008",문화재시설 봉사(A-14),N,"105001",문화재정화활동,경상북도,"4713000000",경주시,"0001612",경상북도,경주시,2023-01-02 00:00:00.000,2023-12-30 00:00:00.000,승인완료,104,"2023년 사업계획서 (문화재정화활동).hwp",,N
공익활동형,"2023-00592",5,"2023",Y,"2016",공공의료 및 복지시설 봉사(A-15),N,"105001",시설지킴이,인천광역시,"2824500000",계양구,"0000032",인천광역시,계양구,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,65,"2023년 노인일자리 사업계획서(공익활동-시설지킴이).hwp","2023년 노인일자리 사업계획서(공익활동-시설지킴이) 3(가족수당 지급개월수 변경, 문화활동 참여인원 변경) 예정.hwp",N
공익활동형,"2023-00855",1,"2023",Y,"2016",학교급식 지원봉사(A-07),N,"105001",초등학교 급식도우미사업 (학교급식 방학다올),서울특별시,"1132000000",도봉구,"0000152",서울특별시,도봉구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,120,"2023년+노인+공익활동+사업계획서+(방학다올).hwp",,N
공익활동형,"2023-00967",1,"2023",Y,"2020",지역사회 환경개선 봉사(A-16),N,"105001",우리동네 분리수거 알리미,경기도,"4157000000",김포시,"0000296",경기도,김포시,2023-01-11 00:00:00.000,2023-11-30 00:00:00.000,승인완료,26,"2023 공익형 사업계획서(우리동네 분리수거 알리미).hwp",,N
공익활동형,"2023-01991",1,"2023",Y,"2020",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",녹지시설봉사,대구광역시,"2717000000",서구,"0111086",대구광역시,서구,2023-01-13 00:00:00.000,2023-12-29 00:00:00.000,승인완료,40,"2023년 녹지시설봉사 사업계획서.hwp",,N
공익활동형,"2023-01696",1,"2023",Y,"2015",노노케어(A-01),N,"105001","2023년 하남시종합사회복지관 노노케어",경기도,"4145000000",하남시,"0001048",경기도,하남시,2023-01-16 00:00:00.000,2023-12-31 00:00:00.000,승인완료,63,"2023년+공익활동+사업계획서(노노케어).hwp",,N
사회서비스형,"2023-02511",2,"2023",Y,"2021",교육시설 학습보조(B-04),N,"105001",기초학습지원사업단,강원도,"4211000000",춘천시,"0447083",강원도,춘천시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,58,"2023년 사회서비스형 사업계획서(기초학습지원사업단).hwp",,N
공익활동형,"2023-02731",2,"2023",Y,"2016",공공의료 및 복지시설 봉사(A-15),N,"105001",복지시설지원도우미,대구광역시,"2717000000",서구,"0001880",대구광역시,서구,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,231,"2023년 복지시설지원도우미 사업계획서.hwp","2023년+복지시설지원도우미+사업계획서+(9).hwp",N
공익활동형,"2023-02803",3,"2023",Y,"2019",기타(A-19),N,"105001",놀이터 안전지킴이(실버보안관),전라남도,"4613000000",여수시,"0001696",전라남도,여수시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,45,놀이터 안전지킴이(실버보안관)사업계획서.hwp,놀이터+안전지킴이(실버보안관)사업계획서.hwp,N
공익활동형,"2023-00979",1,"2023",Y,"2018",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",공원관리,경기도,"4127000000",안산시,"0001386",경기도,안산시,2023-01-01 00:00:00.000,2023-11-30 00:00:00.000,승인완료,130,"2023-공원관리(130명).hwp",,N
공익활동형,"2023-02274",4,"2023",Y,"2020",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",놀이터수호천사사업1,경상남도,"4833000000",양산시,"0284084",경상남도,양산시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,110,"2023년+놀이터수호천사사업계획서(94).hwp","2023년+놀이터수호천사사업계획서(110)수정.hwp",N
공익활동형,"2023-02595",3,"2023",Y,"2021",지역사회안전망 구축 지원(A-18),N,"105001",복지시설행복지킴이,강원도,"4217000000",동해시,"0000583",강원도,동해시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,85,"23+복지.hwp","23+복지 (수정).hwp",N
공익활동형,"2023-00264",2,"2023",N,"2023",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",스포츠파크지원사업,경상남도,"4889000000",합천군,"0135085",경상남도,합천군,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,20,스포츠파크지원사업.hwp,스포츠파크지원사업 2.hwp,N
공익활동형,"2023-00640",2,"2023",Y,"2019",지역사회 환경개선 봉사(A-16),N,"105001",봉제산환경관리,서울특별시,"1150000000",강서구,"0002284",서울특별시,강서구,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,승인완료,40,"5.+2023년+봉제산지킴이+사업계획서.hwp","5.+2023년+봉제산지킴이+사업계획서.hwp",N
공익활동형,"2023-01794",2,"2023",Y,"2013",공공의료 및 복지시설 봉사(A-15),N,"105001",복지시설지킴이,서울특별시,"1154500000",금천구,"0000819",서울특별시,금천구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,60,"2023공익활동사업계획서(복지시설지킴이).hwp","2023공익활동사업계획서(복지시설지킴이)_추가.hwp",N
공익활동형,"2023-01825",2,"2023",Y,"2014",장애인 봉사(A-02),N,"105001",햇살누리,경상북도,"4711000000",포항시,"0002533",경상북도,포항시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,52,"2023년 햇살누리 사업계획서.hwp",,N
공익활동형,"2023-01843",1,"2023",Y,"2011",노노케어(A-01),N,"105001",재가노인식사배달,경상남도,"4888000000",거창군,"0000964",경상남도,거창군,2023-01-01 00:00:00.000,2023-11-30 00:00:00.000,임시,14,"2023년 재가노인 식사배달 사업계획서.hwp",,Y
공익활동형,"2023-00812",1,"2023",Y,"2019",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",공원시설봉사 (실버벨 울타리),서울특별시,"1138000000",은평구,"0001299",서울특별시,은평구,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,130,"6-12.1실버벨울타리.hwp",,N
공익활동형,"2023-00867",2,"2023",Y,"2016",노노케어(A-01),N,"105001",노노케어사업단,울산광역시,"3171000000",울주군,"0001919",울산광역시,울주군,2023-01-09 00:00:00.000,2023-11-30 00:00:00.000,승인완료,106,"23년 노노케어 사업계획서.hwp","23년 노노케어 사업계획서.hwp",N
공익활동형,"2023-00888",1,"2023",Y,"2011",공공의료 및 복지시설 봉사(A-15),N,"105001",복지시설봉사,서울특별시,"1150000000",강서구,"0002275",서울특별시,강서구,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,26,"2023년 복지시설 노인 공익활동 사업계획서.hwp",,N
사회서비스형,"2023-00910",1,"2023",Y,"2021",노인맞춤돌봄서비스 지원(B-08),N,"105001",맞돌사랑,경상북도,"4711000000",포항시,"0000540",경상북도,포항시,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,24,"2023년 맞돌사랑+사업계획서(24명).hwp",,N
사회서비스형,"2023-00717",1,"2023",N,"2023",교육시설 학습보조(B-04),N,"105001",교육시설지원단,강원도,"4280000000",양구군,"0000747",강원도,양구군,2023-03-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,2,"2023년도 교육시설지원단 사업계획서.hwp",,N
시장형,"2023-01077",2,"2023",Y,"2006",카페(E-08),N,"105001",카페다시봄(학동점),전라남도,"4613000000",여수시,"0000173",전라남도,여수시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,18,(시장형)2023년 카페다시봄(학동점) 사업계획서.hwp,,N
공익활동형,"2023-01726",4,"2023",Y,"2020",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",학교시설관리반,경상남도,"4822000000",통영시,"0111089",경상남도,통영시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,93,공익형(학교시설관리반) 사업계획서.hwp,공익형(학교시설관리반) 사업계획서.hwp,N
사회서비스형,"2023-01772",4,"2023",Y,"2022",기타(B-15),N,"105001",문화재관리지원사업,경상남도,"4872000000",의령군,"0517084",경상남도,의령군,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,7,"2023년+문화재관리지원+사업계획서.hwp","2023년+문화재관리지원+사업계획서(10월).hwp",N
공익활동형,"2023-02289",1,"2023",N,"2023",경륜전수 활동(A-23),N,"105001",전래놀이 강사,전라남도,"4613000000",여수시,"0000128",전라남도,여수시,2023-01-01 00:00:00.000,2023-11-30 00:00:00.000,승인완료,4,"9. 공익형 - 전래놀이 강사.hwp",,N
시장형,"2023-02307",3,"2023",Y,"2015",매점(편의점)(E-10),N,"105001",동네점빵,경상북도,"4728000000",문경시,"0002221",경상북도,문경시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,16,"2023년+동네점빵+사업계획서.hwp",,N
공익활동형,"2023-02309",3,"2023",Y,"2021",공공의료 및 복지시설 봉사(A-15),N,"105001",깨끗한 경로당,경상남도,"4825000000",김해시,"0001397",경상남도,김해시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,130,"2023년 노인 공익활동 사업계획서.hwp","2023년 노인 공익활동 사업계획서.hwp",N
사회서비스형,"2023-02400",4,"2023",Y,"2022",노인 관련 시설지원(B-07),N,"105001",재가노인복지시설지원사업,경상남도,"4872000000",의령군,"0517084",경상남도,의령군,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,12,"2023년+재가노인복지시설+사업계획서.hwpx","2023년+재가노인복지시설+사업계획서(10월).hwpx",N
공익활동형,"2023-00488",1,"2023",Y,"2019",공공의료 및 복지시설 봉사(A-15),N,"105001",경로당청소도우미(경로당환경도우미),서울특별시,"1168000000",강남구,"0000482",서울특별시,강남구,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,45,"2023년 경로당청소도우미 사업계획서(매칭).hwp",,N
사회서비스형,"2023-00849",4,"2023",N,"2023",온종일돌봄 시설 지원(B-02),N,"105001",새싹과 나무(지역아동센터 업무 지원),경상북도,"4783000000",고령군,"0002632",경상북도,고령군,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,2,"23년+사.서+새싹과+나무+(지역아동센터+업무+지원)+-+차세대.hwp","23년 사.서 새싹과 나무 (지역아동센터+업무+지원) 2.hwp",N
시장형,"2023-00935",1,"2023",Y,"2010",참기름 및 장류(E-02),N,"105001",동네방앗간,강원도,"4213000000",원주시,"0002054",강원도,원주시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,26,"2023년+시장형사업단+사업계획서(동네방앗간).hwp",,N
공익활동형,"2023-01762",1,"2023",Y,"2012",공공의료 및 복지시설 봉사(A-15),N,"105001",경로당 중식 도우미,서울특별시,"1117000000",용산구,"0000743",서울특별시,용산구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,120,"2023년 중식도우미 사업계획서.hwp",,N
공익활동형,"2023-00696",1,"2023",Y,"2017",노노케어(A-01),N,"105001",공공시설자원봉사(노노케어),전라북도,"4575000000",임실군,"0000753",전라북도,임실군,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,12,"23년 사업 계획서 (노노케어).hwp",,N
사회서비스형,"2023-00976",4,"2023",Y,"2020",안전관리지원(B-10),N,"105001",시니어안전모니터링,충청북도,"4313000000",충주시,"0000167",충청북도,충주시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,30,사업계획서_2023년도 시니어안전모니터링(수정완료)-20221211.hwp,사업계획서_2023년도+시니어안전모니터링(수정2)-20230810.hwp,N
사회서비스형,"2023-02070",2,"2023",Y,"2019",보육시설(어린이집 등) 지원(B-01),N,"105001",행복도우미,강원도,"4217000000",동해시,"0000583",강원도,동해시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,130,"2023년+행복도우미+사업계획서(어린이집).hwp","2023년+행복도우미+사업계획서(어린이집.인원수정).hwp",N
사회서비스형,"2023-00277",1,"2023",Y,"2021",취약계층 공익증진 서비스(B-09),N,"105001",금융지원도우미,울산광역시,"3114000000",남구,"0002919",울산광역시,남구,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,20,"23년_금융(사업계획서).hwp",,N
공익활동형,"2023-00303",2,"2023",Y,"2020",지역사회안전망 구축 지원(A-18),N,"105001",공중화장실몰래카메라탐지사업 ,대구광역시,"2711000000",중구,"0000155",대구광역시,중구,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,25,"2023년 공중화장실몰래카메라탐지사업 사업계획서.hwp",,N
공익활동형,"2023-00388",1,"2023",Y,"2022",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",체육공원도우미,부산광역시,"2632000000",북구,"0001531",부산광역시,북구,2023-01-10 00:00:00.000,2023-12-10 00:00:00.000,승인완료,40,"2023년 노인 일자리 사업계획서_체육공원.hwp",,N
공익활동형,"2023-00802",1,"2023",Y,"2022",기타(A-19),N,"105001",푸드마켓 물품배달원,인천광역시,"2824500000",계양구,"0000158",인천광역시,계양구,2023-01-09 00:00:00.000,2023-12-08 00:00:00.000,승인완료,20,"20221130 2023년 푸드마켓 물품배달원 사업계획서.hwp",,N
공익활동형,"2023-00556",5,"2023",Y,"2018",기타(A-19),N,"105001",학교클린도우미,충청북도,"4313000000",충주시,"0000167",충청북도,충주시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,220,학교클린도우미 사업계획서.hwp,학교클린도우미사업계획서 1.hwp,N
사회서비스형,"2023-01320",1,"2023",Y,"2021",취약계층 공익증진 서비스(B-09),N,"105001",시니어금융업무지원사업,대구광역시,"2726000000",수성구,"0001371",대구광역시,수성구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,19,"2023년 시니어금융업무지원사업 사업계획서.hwp",,N
공익활동형,"2023-02539",1,"2023",Y,"2022",공공의료 및 복지시설 봉사(A-15),N,"105001",소외계층 무료경로식당,경상남도,"4884000000",남해군,"0002283",경상남도,남해군,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,36,남해군지회-2023년도 소외계층무료경로식당(11개월)사업계획서-최종수정.hwp,,N
공익활동형,"2023-00843",2,"2023",Y,"2019",주정차질서 계도 봉사(A-17),N,"105001",주정차질서계도봉사(교통안전지도사),서울특별시,"1138000000",은평구,"0002063",서울특별시,은평구,2023-01-09 00:00:00.000,2023-12-29 00:00:00.000,승인완료,33,"2023년+교통안전지도사+사업계획서.hwp","2023년+교통안전지도사+사업계획서_변경.hwp",N
공익활동형,"2023-00990",2,"2023",Y,"2019",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",자전거보관지킴이,대구광역시,"2714000000",동구,"0001875",대구광역시,동구,2023-01-19 00:00:00.000,2023-12-20 00:00:00.000,승인완료,70,"2023년 자전거 사업계획서.hwp","2023년 자전거 사업계획서.hwp",N
공익활동형,"2023-02087",3,"2023",N,"2023",문화재시설 봉사(A-14),N,"105001",문화재관리사업,전라북도,"4572000000",진안군,"0000881",전라북도,진안군,2023-01-09 00:00:00.000,2023-12-22 00:00:00.000,승인완료,7,"2023년노인공익활동사업계획서(문화재관리).hwpx","2023년노인공익활동사업계획서(문화재관리).hwpx",N
공익활동형,"2023-02113",2,"2023",Y,"2018",스쿨존교통지원 봉사(A-08),N,"105001",스쿨존 교통지원,서울특별시,"1135000000",노원구,"0000740",서울특별시,노원구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,36,"2023년_스쿨존_사업계획서.hwp",,N
공익활동형,"2023-00698",1,"2023",Y,"2022",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",킨텍스지원도우미 ,경기도,"4128000000",고양시,"0001155",경기도,고양시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,30,"2023년 킨텍스지원도우미 사업계획서.hwp",,N
사회서비스형,"2023-00724",1,"2023",Y,"2022",안전관리지원(B-10),N,"105001",시니어국민생활시설점검단,강원도,"4280000000",양구군,"0000747",강원도,양구군,2023-03-01 00:00:00.000,2023-12-31 00:00:00.000,임시,2,"2023년 시니어국민생활시설점검단 사업계획서.hwp",,Y
시장형,"2023-00290",2,"2023",Y,"2011",음식점(E-09),N,"105001",마실김밥 1호점,대구광역시,"2711000000",중구,"0000155",대구광역시,중구,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,24,마실김밥 1호점 사업계획서(1).hwp,,N
공익활동형,"2023-00727",1,"2023",Y,"2017",스쿨존교통지원 봉사(A-08),N,"105001",스쿨존 교통지원 봉사 (노란발자국 쌍문동),서울특별시,"1132000000",도봉구,"0000152",서울특별시,도봉구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,58,"2023년 노인공익활동 사업계획서(쌍문스쿨존).hwp",,N
공익활동형,"2023-01186",3,"2023",Y,"2015",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",근린생활시설지원,전라남도,"4623000000",광양시,"0000379",전라남도,광양시,2023-02-01 00:00:00.000,2023-12-29 00:00:00.000,승인완료,526,"2023년 근린생활시설지원 사업계획서.hwp","2023년+근린생활시설지원+사업계획서(최종).hwp",N
사회서비스형,"2023-00896",2,"2023",Y,"2022",기타(B-15),N,"105001",일상방역안심이,경상북도,"4711000000",포항시,"0000540",경상북도,포항시,2023-01-02 00:00:00.000,2023-12-29 00:00:00.000,승인완료,55,"2023년 일상방역안심이 사업계획서(55명).hwp",,N
사회서비스형,"2023-00927",1,"2023",Y,"2022",공공행정업무지원(B-12),N,"105001",공공행정 업무지원 (우체국 도우미),서울특별시,"1138000000",은평구,"0001299",서울특별시,은평구,2023-01-09 00:00:00.000,2023-12-08 00:00:00.000,승인완료,24,"12.2 우체국 지원.hwp",,N
사회서비스형,"2023-01380",3,"2023",Y,"2021",장애인 서비스 지원(B-06),N,"105001",장애인서비스사업,경상남도,"4889000000",합천군,"0135085",경상남도,합천군,2023-01-09 00:00:00.000,2023-11-30 00:00:00.000,승인완료,3,장애인서비스사업.hwp,장애인서비스사업 사업계획서.hwp,N
공익활동형,"2023-01662",2,"2023",Y,"2014",도서관 봉사(A-12),N,"105001",도서관리지원,경기도,"4128000000",고양시,"0001643",경기도,고양시,2023-01-02 00:00:00.000,2023-12-15 00:00:00.000,승인완료,15,"2023년_도서관리지원_사업계획서.hwp",,N
공익활동형,"2023-00239",3,"2023",Y,"2010",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",공공시설 안전지킴이,경상남도,"4831000000",거제시,"0000782",경상남도,거제시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,40,"2023년 노인일자리 및 사회활동지원사업 안전지킴이 사업계획서.hwp",,N
시장형,"2023-00646",1,"2023",Y,"2013",미용(E-16),N,"105001",동네미용실,강원도,"4213000000",원주시,"0002054",강원도,원주시,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,18,"2023년+시장형사업단+사업계획서(동네미용실).hwp",,N
공익활동형,"2023-00732",1,"2023",Y,"2019",공공의료 및 복지시설 봉사(A-15),N,"105001",경로당 도우미,강원도,"4213000000",원주시,"0002704",강원도,원주시,2023-01-11 00:00:00.000,2023-12-14 00:00:00.000,승인완료,600,"2023년노인일자리사업계획서-대한노인회 원주시지회.hwp",,N
공익활동형,"2023-00790",1,"2023",Y,"2017",지역사회 환경개선 봉사(A-16),N,"105001",수서동환경지킴이활동,서울특별시,"1168000000",강남구,"0001292",서울특별시,강남구,2023-02-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,120,"23년+수서동환경지킴이활동+사업계획서(수서명화).hwp",,N
공익활동형,"2023-00968",1,"2023",Y,"2019",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",재활용수집소지원,경기도,"4157000000",김포시,"0000296",경기도,김포시,2023-01-11 00:00:00.000,2023-11-30 00:00:00.000,승인완료,12,"2023 공익형 사업계획서(재활용수집소지원).hwp",,N
공익활동형,"2023-01282",1,"2023",Y,"2018",도서관 봉사(A-12),N,"105001",도서관봉사,부산광역시,"2671000000",기장군,"0000035",부산광역시,기장군,2023-01-02 00:00:00.000,2023-12-30 00:00:00.000,승인완료,18,"2023년 도서관봉사 사업계획서 .hwp",,N
시장형,"2023-00363",2,"2023",Y,"2012",기타(E-19),N,"105001",공공시설유지보수지원사업,대구광역시,"2726000000",수성구,"0001371",대구광역시,수성구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,12,"2023년 공공시설유지보수지원사업단 사업계획서.hwp",,N
사회서비스형,"2023-02206",1,"2023",Y,"2019",보육시설(어린이집 등) 지원(B-01),N,"105001",보육교사지원사업(행복보듬이),서울특별시,"1147000000",양천구,"0171083",서울특별시,양천구,2023-01-30 00:00:00.000,2023-12-15 00:00:00.000,승인완료,52,"2023년 보육교사지원사업(행복보듬이) 사업계획서 ver3(20221209).hwp",,N
공익활동형,"2023-02291",3,"2023",Y,"2019",지역사회안전망 구축 지원(A-18),N,"105001",빗물받이 환경지킴이,서울특별시,"1162000000",관악구,"0000218",서울특별시,관악구,2023-02-01 00:00:00.000,2023-11-30 00:00:00.000,승인완료,40,사업계획서(수정) (1).hwp,,N
공익활동형,"2023-02831",5,"2023",Y,"2016",공공의료 및 복지시설 봉사(A-15),N,"105001",시니어복지지원단,경기도,"4131000000",구리시,"0001871",경기도,구리시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,65,★2023년 공익형 시니어복지지원단 사업계획서.hwp,★2023년 공익형 시니어복지지원단 사업계획서-ok.hwp,N
공익활동형,"2023-02607",1,"2023",Y,"2018",스쿨존교통지원 봉사(A-08),N,"105001",스쿨존 교통지원,서울특별시,"1135000000",노원구,"0001421",서울특별시,노원구,2023-01-02 00:00:00.000,2023-12-31 00:00:00.000,승인완료,64,★ 평화) 2023년 노인 공익활동 사업계획서(스쿨존).hwp,,N
공익활동형,"2023-02616",5,"2023",Y,"2019",기타(A-19),N,"105001",버스승강장 클린 봉사활동,충청남도,"4420000000",아산시,"0001657",충청남도,아산시,2023-01-10 00:00:00.000,2023-12-31 00:00:00.000,승인완료,26,버스승강장클린 봉사활동.hwp,버스승강장클린 봉사활동 사업계획서.hwp,N
사회서비스형,"2023-00828",3,"2023",Y,"2021",공공행정업무지원(B-12),N,"105001",강서문화지킴이,서울특별시,"1150000000",강서구,"0212083",서울특별시,강서구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,40,"23_강서문화지킴이+사업계획서(B-12)_40명.hwp","2023_강서문화지킴이+사업계획서(B-12)_40명(변경예산).hwp",N
시장형,"2023-01211",2,"2023",Y,"2020",참기름 및 장류(E-02),N,"105001","안성맞춤시골농가(참기름, 들기름 제조 및 판매)",경기도,"4155000000",안성시,"0210083",경기도,안성시,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,8,[E-02]2023년안성맞춤시골농가.hwp,,N
사회서비스형,"2023-01311",1,"2023",Y,"2019",온종일돌봄 시설 지원(B-02),N,"105001",온종일돌봄시설지원사업,대구광역시,"2726000000",수성구,"0001371",대구광역시,수성구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,100,"23년 온종일돌봄시설지원 사업계획서.hwp",,N
사회서비스형,"2023-01330",3,"2023",N,"2023",취약계층 공익증진 서비스(B-09),N,"105001",시니어디지털도우미,울산광역시,"3114000000",남구,"0001076",울산광역시,남구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,10,"2023 노인일자리 사업계획서 - 시니어디지털도우미.hwp","2023 사회서비스형_시니어디지털도우미_수정사업계획서(23.8).hwp",N
공익활동형,"2023-03054",5,"2023",Y,"2020",지역사회 환경개선 봉사(A-16),N,"105001",바다사랑지킴이,부산광역시,"2671000000",기장군,"0001913",부산광역시,기장군,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,150,"2023년+바다사랑지킴이(116명)+사업계획서.hwp","2023년+바다사랑지킴이(150명)+사업계획서.hwp",N
시장형,"2023-03111",1,"2023",N,"2023",카페(E-08),N,"105001",카페카리타스_서구점,대구광역시,"2717000000",서구,"0001880",대구광역시,서구,2023-01-03 00:00:00.000,2023-12-29 00:00:00.000,승인완료,16,"2023년 카페카리타스사업계획서(수정).hwp",,N
공익활동형,"2023-02149",7,"2023",N,"2023",지역사회 환경개선 봉사(A-16),N,"105001",분리수거도우미사업,경상남도,"4831000000",거제시,"0216083",경상남도,거제시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,승인완료,100,"2023년 노인 공익활동 분리수거도우미사업 사업계획서.hwp","2023년+노인+공익활동+분리수거도우미사업+사업계획서 0.hwp",N
공익활동형,"2023-02200",2,"2023",Y,"2021",공원 놀이터 등 공공시설 봉사(A-13),N,"105001",은하수마을,전라북도,"4573000000",무주군,"0001801",전라북도,무주군,2023-01-09 00:00:00.000,2023-12-22 00:00:00.000,승인완료,150,"2023년+은하수+사업계획서.hwp","2023년+은하수+변경사업계획서-1.hwp",N
공익활동형,"2023-02428",2,"2023",Y,"2020",공공의료 및 복지시설 봉사(A-15),N,"105001",빛나리봉사(2권역),충청남도,"4471000000",금산군,"0000848",충청남도,금산군,2023-01-25 00:00:00.000,2023-12-31 00:00:00.000,승인완료,134,"23년빛나리2권역사업계획서.hwp",,N
사회서비스형,"2023-02642",1,"2023",Y,"2023",취약계층 공익증진 서비스(B-09),N,"105001",도계 희망을 담는 빨래바구니,강원도,"4223000000",삼척시,"0002531",강원도,삼척시,2023-01-09 00:00:00.000,2023-12-31 00:00:00.000,변경심사요청,25,"2023년 희망을 담는 빨래바구니 사업계획서(미로).hwp",,N
사회서비스형,"2023-02812",6,"2023",N,"2023",온종일돌봄 시설 지원(B-02),N,"105001",지역아동급식도우미,경기도,"4131000000",구리시,"0001871",경기도,구리시,2023-01-25 00:00:00.000,2023-12-31 00:00:00.000,승인완료,13,"2023년 사회서비스형 지역아동급식도우미 사업계획서.hwp",[붙임2] 2023년 사회서비스형 지역아동급식도우미 사업계획서-수정.hwp,N
공익활동형,"2023-02866",4,"2023",Y,"2007",노노케어(A-01),N,"105001",노노케어 은빛돌봄이,부산광역시,"2614000000",서구,"0000962",부산광역시,서구,2023-01-01 00:00:00.000,2023-12-31 00:00:00.000,승인완료,36,"1. 노노케어 은빛돌봄이.hwp",노노케어 은빛돌봄이.hwp,N
